sim_ind	normalized_rf	kf_distance	MAE
1	0.3024390243902439	3.3226658297594924	0.7386367802813191
2	0.3463414634146341	2.9302458039036217	0.6090290668473329
3	0.2975609756097561	3.334351328920573	0.9063659712464658
4	0.32195121951219513	3.0231728414124657	0.8221758120723291
5	0.32195121951219513	3.0732798782207325	0.832248664601847
6	0.3170731707317073	2.8276172107751725	0.6361583820071303
7	0.2926829268292683	3.152383391393318	0.713828086147367
8	0.28292682926829266	3.0851695911068826	0.8334754272755492
9	0.2682926829268293	3.176129671824123	0.858511370509165
10	0.28780487804878047	2.9583732654685564	0.7664582208377634
